time,linear_x,linear_y,angular_z,cov_linear_x,cov_linear_y,cov_angular_z,,time,,real_time
1.62766E+18,0.88575249,0,-0.031748071,0.225364415,-0.008946607,0.007681987,,76975.44085,,1627660375440850000
1.62766E+18,2.425984095,0,-0.116184485,0.225370416,-0.009018715,0.007688609,,76975.48335,,1627660375483350000
1.62766E+18,1.389848677,0,0.02494289,0.225376376,-0.009103987,0.007696512,,76975.48338,,1627660375483380000
1.62766E+18,0.949850816,0,-0.039353926,0.225383488,-0.009159649,0.007701703,,76975.5314,,1627660375531400000
1.62766E+18,1.410733234,0,-0.105178941,0.225388155,-0.00924695,0.007709923,,76975.53144,,1627660375531440000
1.62766E+18,0.808009275,0,-0.004846482,0.225395554,-0.009334532,0.007718242,,76975.57536,,1627660375575360000
1.62766E+18,1.51714539,0,-0.068019551,0.225403035,-0.009419284,0.007726365,,76975.57539,,1627660375575390000
1.62766E+18,1.684972745,0,-0.014765839,0.22541034,-0.009503003,0.007734461,,76975.62354,,1627660375623540000
1.62766E+18,1.490713637,0,-0.077043342,0.225417619,-0.009585804,0.007742538,,76975.62358,,1627660375623580000
1.62766E+18,1.27099357,0,-0.125951857,0.22542488,-0.009676153,0.007751432,,76975.62362,,1627660375623620000
1.62766E+18,1.289363864,0,-0.020201183,0.225432876,-0.009764909,0.007760249,,76975.66732,,1627660375667320000
1.62766E+18,1.927558744,0,-0.004316674,0.2254408,-0.009852263,0.007769004,,76975.66736,,1627660375667360000
1.62766E+18,1.400884499,0,-0.123367888,0.225448666,-0.009937062,0.007777577,,76975.67716,,1627660375677160000
1.62766E+18,1.351437711,0,0.020180512,0.225456367,-0.010022731,0.007786313,,76975.69901,,1627660375699010000
1.62766E+18,1.196706077,0,0.020706048,0.225464214,-0.010071274,0.007791287,,76975.73932,,1627660375739320000
1.62766E+18,1.38733878,0,-0.001789017,0.225468675,-0.010119499,0.007796261,,76975.73936,,1627660375739360000
1.62766E+18,1.831142043,0,-0.170180993,0.225473141,-0.010166908,0.007801173,,76975.78333,,1627660375783330000
1.62766E+18,0.806269413,0,-0.022200752,0.225477552,-0.010213706,0.007806045,,76975.78336,,1627660375783360000
1.62766E+18,1.957274126,0,-0.009635066,0.225481926,-0.010258508,0.007810729,,76975.83132,,1627660375831320000
1.62766E+18,2.014331665,0,0.011466898,0.22548613,-0.010293279,0.007814376,,76975.83135,,1627660375831350000
1.62766E+18,1.596796664,0,-0.171625369,0.225489402,-0.010326813,0.007817907,,76975.87528,,1627660375875280000
1.62766E+18,1.473401263,0,0.080366378,0.225492572,-0.010359744,0.007821386,,76975.87531,,1627660375875310000
1.62766E+18,1.127524285,0,-0.08925327,0.225495694,-0.010392419,0.007824849,,76975.91932,,1627660375919320000
1.62766E+18,1.162454813,0,-0.171223367,0.225498801,-0.010424137,0.00782822,,76975.91935,,1627660375919350000
1.62766E+18,1.546111145,0,-0.11042542,0.225501827,-0.010605157,0.0078477,,76975.91937,,1627660375919370000
1.62766E+18,2.031033739,0,-0.191661573,0.225519332,-0.010783407,0.007867166,,76975.96326,,1627660375963260000
1.62766E+18,0.977758205,0,-0.048619953,0.225536791,-0.010958939,0.007886649,,76975.96329,,1627660375963290000
1.62766E+18,2.163090353,0,-0.048689573,0.225554258,-0.01113012,0.007905949,,76975.97792,,1627660375977920000
1.62766E+18,0.945536493,0,-0.11393562,0.225571554,-0.011297911,0.007925155,,76975.99924,,1627660375999240000
1.62766E+18,2.117360577,0,-0.129270828,0.225588759,-0.011377067,0.007934284,,76976.0393,,1627660376039300000
1.62766E+18,1.782177354,0,-0.143366199,0.225596914,-0.011453796,0.007943222,,76976.03933,,1627660376039330000
1.62766E+18,1.725681923,0,-0.0932104,0.225604917,-0.011529411,0.007952088,,76976.08341,,1627660376083410000
1.62766E+18,0.924606414,0,-0.071994068,0.225612854,-0.011602819,0.007960751,,76976.08345,,1627660376083450000
1.62766E+18,1.428255792,0,-0.039002739,0.225620607,-0.011675248,0.007969352,,76976.1316,,1627660376131600000
1.62766E+18,1.566399427,0,-0.123700097,0.225628304,-0.011780832,0.007981997,,76976.13168,,1627660376131680000
1.62766E+18,2.001137172,0,0.212805054,0.225639627,-0.011884354,0.007994492,,76976.17541,,1627660376175410000
1.62766E+18,2.044196561,0,-0.075443435,0.225650804,-0.011987287,0.008007024,,76976.17544,,1627660376175440000
1.62766E+18,0.828626641,0,-0.015621936,0.225662011,-0.012087329,0.008019305,,76976.21927,,1627660376219270000
1.62766E+18,1.978488403,0,-0.00760554,0.225672991,-0.01218487,0.008031377,,76976.2193,,1627660376219300000
1.62766E+18,1.535041403,0,-0.00753979,0.22568378,-0.012357005,0.008052948,,76976.21933,,1627660376219330000
1.62766E+18,2.294608439,0,-0.178489447,0.225703078,-0.012526938,0.008074504,,76976.26331,,1627660376263310000
1.62766E+18,1.426420107,0,-0.070204653,0.225722332,-0.01269439,0.008096031,,76976.26334,,1627660376263340000
1.62766E+18,1.297651669,0,0.010196817,0.22574155,-0.012859752,0.008117565,,76976.27846,,1627660376278460000
1.62766E+18,1.109211687,0,-0.132028776,0.225760768,-0.013016667,0.00813825,,76976.29726,,1627660376297260000
1.62766E+18,1.748587555,0,-0.131093265,0.225779218,-0.013095834,0.008148742,,76976.3393,,1627660376339300000
1.62766E+18,1.382963591,0,-0.221343214,0.225788548,-0.013172498,0.008159,,76976.33933,,1627660376339330000
1.62766E+18,1.675816633,0,-0.038488062,0.225797692,-0.013248789,0.008169267,,76976.3833,,1627660376383300000
1.62766E+18,2.100242295,0,-0.214227035,0.225806844,-0.013325426,0.00817964,,76976.38333,,1627660376383330000
1.62766E+18,1.24214057,0,-0.058731819,0.225816089,-0.01339412,0.008188984,,76976.4273,,1627660376427300000
1.62766E+18,1.879324417,0,0.024018307,0.225824411,-0.013486684,0.008201668,,76976.42733,,1627660376427330000
1.62766E+18,1.725342896,0,-0.182494468,0.22583572,-0.01357746,0.008214177,,76976.47133,,1627660376471330000
1.62766E+18,1.856086784,0,-0.062249367,0.22584686,-0.013666181,0.008226483,,76976.47136,,1627660376471360000
1.62766E+18,1.446398445,0,-0.026881158,0.225857816,-0.013752914,0.008238589,,76976.51528,,1627660376515280000
1.62766E+18,1.303814763,0,0.067127482,0.225868592,-0.013838359,0.008250589,,76976.5153,,1627660376515300000
1.62766E+18,1.05509183,0,-0.08411798,0.225879272,-0.013934679,0.008264213,,76976.56193,,1627660376561930000
1.62766E+18,1.322694209,0,-0.086288981,0.225891398,-0.014029081,0.008277647,,76976.56196,,1627660376561960000
1.62766E+18,0.950380853,0,-0.086905952,0.225903347,-0.014121367,0.008290867,,76976.6033,,1627660376603300000
1.62766E+18,1.763834257,0,0.009812112,0.225915102,-0.014213008,0.008304079,,76976.60334,,1627660376603340000
1.62766E+18,1.399421727,0,0.093222437,0.225926849,-0.014300355,0.008316749,,76976.60336,,1627660376603360000
1.62766E+18,1.154031138,0,-0.069695313,0.225938108,-0.01437901,0.008328219,,76976.64865,,1627660376648650000
1.62766E+18,1.5619987,0,-0.328975638,0.225948296,-0.014455997,0.008339511,,76976.64874,,1627660376648740000
1.62766E+18,0.915337759,0,-0.045387517,0.225958327,-0.014532219,0.00835075,,76976.66126,,1627660376661260000
1.62766E+18,1.039777619,0,-0.070055792,0.225968309,-0.014606137,0.008361703,,76976.68092,,1627660376680920000
1.62766E+18,1.11192352,0,-0.083968447,0.225978035,-0.014678136,0.008372425,,76976.72329,,1627660376723290000
1.62766E+18,1.725352958,0,-0.092398517,0.225987553,-0.014775926,0.008387091,,76976.72332,,1627660376723320000
1.62766E+18,0.6437664,0,-0.044861864,0.226000584,-0.014871961,0.008401568,,76976.7681,,1627660376768100000
1.62766E+18,0.97666336,0,-0.082520852,0.226013428,-0.014966991,0.008415984,,76976.76815,,1627660376768150000
1.62766E+18,1.494551548,0,-0.047574404,0.226026216,-0.015059866,0.00843016,,76976.81527,,1627660376815270000
1.62766E+18,1.343347331,0,-0.085943861,0.226038787,-0.015149292,0.008443889,,76976.81531,,1627660376815310000
1.62766E+18,1.990692035,0,-0.147577127,0.226050958,-0.015277308,0.008463718,,76976.85937,,1627660376859370000
1.62766E+18,1.30895806,0,-0.07214154,0.226068553,-0.015402592,0.008483249,,76976.85941,,1627660376859410000
1.62766E+18,1.036137057,0,0.016419311,0.226085856,-0.015526852,0.008502777,,76976.90331,,1627660376903310000
1.62766E+18,0.961350609,0,0.02496871,0.22610315,-0.015678183,0.008526792,,76976.90334,,1627660376903340000
1.62766E+18,1.818781133,0,-0.160848795,0.226124426,-0.015764956,0.008540594,,76976.90336,,1627660376903360000
1.62766E+18,0.853698119,0,-0.116315374,0.2261366,-0.015898556,0.008562122,,76976.94729,,1627660376947290000
1.62766E+18,0.615194964,0,0.017325266,0.226155674,-0.016029228,0.008583306,,76976.94732,,1627660376947320000
1.62766E+18,1.730003802,0,-0.12104861,0.226174404,-0.016157954,0.008604342,,76976.95894,,1627660376958940000
1.62766E+18,1.271823068,0,-0.067995287,0.226192996,-0.016296973,0.008627257,,76976.98905,,1627660376989050000
1.62766E+18,1.59277608,0,-0.182888455,0.226213248,-0.016410557,0.008646088,,76977.03535,,1627660377035350000
1.62766E+18,1.283288238,0,-0.15790346,0.226229862,-0.016499003,0.008660835,,76977.03539,,1627660377035390000
1.62766E+18,1.377882844,0,-0.037291592,0.226242863,-0.016587438,0.008675683,,76977.07935,,1627660377079350000
1.62766E+18,2.384338973,0,-0.199613109,0.226255968,-0.016674197,0.008690323,,76977.07937,,1627660377079370000
1.62766E+18,2.370173575,0,-0.330563734,0.226268884,-0.016759413,0.008704775,,76977.07942,,1627660377079420000
1.62766E+18,1.224735861,0,-0.153048027,0.226281631,-0.016843083,0.008719035,,76977.12331,,1627660377123310000
1.62766E+18,1.894528577,0,-0.066860986,0.226294204,-0.016943191,0.008736209,,76977.1234,,1627660377123400000
1.62766E+18,1.439082305,0,0.035098928,0.226309356,-0.01704202,0.008753241,,76977.13731,,1627660377137310000
1.62766E+18,1.469280478,0,-0.093205943,0.226324365,-0.017140063,0.008770235,,76977.16782,,1627660377167820000
1.62766E+18,1.744492337,0,-0.152888204,0.226339335,-0.017249015,0.008789244,,76977.21536,,1627660377215360000
1.62766E+18,1.387514221,0,-0.106945449,0.226356084,-0.017326708,0.008802826,,76977.21541,,1627660377215410000
1.62766E+18,1.726900864,0,-0.106106773,0.226368016,-0.017441488,0.008823099,,76977.26328,,1627660377263280000
1.62766E+18,1.570628158,0,-0.115123573,0.226385888,-0.017553647,0.008842988,,76977.26331,,1627660377263310000
1.62766E+18,1.802214817,0,-0.067020996,0.226403383,-0.017665371,0.008862928,,76977.26332,,1627660377263320000
1.62766E+18,1.861214934,0,-0.030236841,0.226420917,-0.017772759,0.008882204,,76977.30742,,1627660377307420000
1.62766E+18,1.552756375,0,-0.135328205,0.226437859,-0.01787851,0.008901302,,76977.30745,,1627660377307450000
1.62766E+18,1.682498373,0,-0.147767495,0.226454639,-0.01800491,0.008924304,,76977.3183,,1627660377318300000
1.62766E+18,1.207987808,0,-0.082133026,0.226474862,-0.018129086,0.008947025,,76977.33799,,1627660377337990000
1.62766E+18,0.764104519,0,-0.065739782,0.226494808,-0.018251403,0.008969555,,76977.37944,,1627660377379440000
1.62766E+18,1.55008274,0,-0.160500795,0.226514579,-0.018371883,0.008991892,,76977.42488,,1627660377424880000
1.62766E+18,0.888176354,0,-0.039535633,0.226534172,-0.018487875,0.009013528,,76977.42492,,1627660377424920000
1.62766E+18,1.353996876,0,-0.089699866,0.226553138,-0.018569115,0.009028715,,76977.42495,,1627660377424950000
1.62766E+18,0.736556525,0,-0.069650436,0.226566416,-0.018646596,0.009043302,,76977.47134,,1627660377471340000
1.62766E+18,1.535249091,0,0.032379523,0.226579195,-0.018723352,0.009057815,,76977.47136,,1627660377471360000
1.62766E+18,1.686038443,0,0.083837887,0.226591907,-0.018798771,0.00907213,,76977.47933,,1627660377479330000
1.62766E+18,2.656375936,0,-0.265516746,0.226604442,-0.018873922,0.009086452,,76977.50002,,1627660377500020000
1.62766E+18,1.697731336,0,-0.136695947,0.226616981,-0.019023542,0.009115247,,76977.54326,,1627660377543260000
1.62766E+18,1.078418231,0,-0.168348164,0.226642258,-0.01917426,0.009144363,,76977.5433,,1627660377543300000
1.62766E+18,1.259895579,0,0.113409768,0.226667726,-0.019321113,0.009172942,,76977.58727,,1627660377587270000
1.62766E+18,1.87742359,0,-0.043546106,0.226692705,-0.019465676,0.009201283,,76977.5873,,1627660377587300000
1.62766E+18,1.313156826,0,-0.039846984,0.226717466,-0.019607357,0.009229258,,76977.63882,,1627660377638820000
1.62766E+18,0.96437146,0,-0.175457635,0.226741891,-0.019700137,0.009247604,,76977.63885,,1627660377638850000
1.62766E+18,1.096627381,0,-0.080756985,0.226757848,-0.019786046,0.009264732,,76977.63886,,1627660377638860000
1.62766E+18,1.308940711,0,-0.123560048,0.226772785,-0.019872336,0.009282021,,76977.67939,,1627660377679390000
1.62766E+18,1.374228717,0,-0.095049399,0.226787865,-0.019957,0.009299051,,76977.67942,,1627660377679420000
1.62766E+18,1.352340065,0,-0.1609987,0.226802711,-0.020039736,0.00931576,,76977.6966,,1627660377696600000
1.62766E+18,1.157347151,0,-0.065586918,0.226817273,-0.020149652,0.009338116,,76977.71877,,1627660377718770000
1.62766E+18,1.736872494,0,-0.276822736,0.226836786,-0.020257542,0.009360124,,76977.75929,,1627660377759290000
1.62766E+18,1.689586035,0,-0.08756912,0.22685595,-0.020363055,0.009381756,,76977.75933,,1627660377759330000
1.62766E+18,1.57951672,0,-0.152546781,0.22687478,-0.02046694,0.009403162,,76977.80728,,1627660377807280000
1.62766E+18,0.980709812,0,-0.083348938,0.226893406,-0.02056888,0.00942427,,76977.8073,,1627660377807300000
1.62766E+18,1.046543944,0,-0.112657412,0.226911764,-0.020663535,0.009443949,,76977.85131,,1627660377851310000
1.62766E+18,1.33378108,0,-0.14331067,0.226928866,-0.020755054,0.009463067,,76977.85134,,1627660377851340000
1.62766E+18,0.830461482,0,-0.090785711,0.226945479,-0.020845659,0.009482079,,76977.89526,,1627660377895260000
1.62766E+18,1.234465741,0,-0.02492753,0.226961997,-0.02093424,0.009500741,,76977.8953,,1627660377895300000
1.62766E+18,2.156698358,0,-0.360820765,0.226978203,-0.021020724,0.009519035,,76977.93931,,1627660377939310000
1.62766E+18,2.005311422,0,0.129600496,0.226994083,-0.021071275,0.00952969,,76977.93934,,1627660377939340000
1.62766E+18,1.714014794,0,-0.177122939,0.227003281,-0.021119915,0.009540034,,76977.93936,,1627660377939360000
1.62766E+18,1.932438506,0,-0.253054619,0.227012256,-0.021167817,0.009550245,,76977.98584,,1627660377985840000
1.62766E+18,2.554257761,0,-0.168840455,0.227021114,-0.021214501,0.009560216,,76977.98587,,1627660377985870000
1.62766E+18,1.10338577,0,-0.158935863,0.227029762,-0.021260446,0.009570052,,76977.99624,,1627660377996240000
1.62766E+18,1.879085442,0,-0.054401347,0.227038291,-0.02137955,0.009595807,,76978.01605,,1627660378016050000
1.62766E+18,1.742399473,0,-0.246162511,0.227060727,-0.021497579,0.009621306,,76978.05926,,1627660378059260000
1.62766E+18,1.762316858,0,0.011443578,0.227082821,-0.021613641,0.009646513,,76978.10331,,1627660378103310000
1.62766E+18,1.541992239,0,-0.12509095,0.227104652,-0.021726256,0.009671094,,76978.10334,,1627660378103340000
1.62766E+18,1.990606126,0,-0.229756062,0.227125928,-0.021837136,0.00969542,,76978.10336,,1627660378103360000
1.62766E+18,2.695122454,0,-0.321541252,0.227146976,-0.021890875,0.009707122,,76978.15128,,1627660378151280000
1.62766E+18,1.166100258,0,-0.100413371,0.227157011,-0.021942729,0.009718565,,76978.15131,,1627660378151310000
1.62766E+18,1.067218452,0,-0.075487124,0.227166906,-0.021993325,0.009729755,,76978.16042,,1627660378160420000
1.62766E+18,0.860448071,0,-0.114415491,0.227176579,-0.022043779,0.009740941,,76978.17748,,1627660378177480000
1.62766E+18,0.416099198,0,-0.015907775,0.227186248,-0.022091637,0.009751568,,76978.22325,,1627660378223250000
1.62766E+18,1.606421767,0,-0.073342886,0.227195429,-0.022146908,0.009763894,,76978.22327,,1627660378223270000
1.62766E+18,2.535170794,0,-0.216266027,0.227206091,-0.022201319,0.009776037,,76978.26729,,1627660378267290000
1.62766E+18,1.778014183,0,-0.308493947,0.227216579,-0.02225463,0.009787963,,76978.26732,,1627660378267320000
1.62766E+18,1.376246196,0,-0.156072289,0.227226877,-0.022306832,0.009799666,,76978.31128,,1627660378311280000
1.62766E+18,1.717450555,0,-0.251664838,0.227236982,-0.022358117,0.009811191,,76978.3113,,1627660378311300000
1.62766E+18,1.155585526,0,-0.094915527,0.227246929,-0.022374663,0.009814829,,76978.35527,,1627660378355270000
1.62766E+18,1.232773674,0,-0.164616754,0.227250012,-0.022390236,0.009818336,,76978.3553,,1627660378355300000
1.62766E+18,1.133276891,0,-0.118782394,0.227253038,-0.02240555,0.009821787,,76978.39927,,1627660378399270000
1.62766E+18,1.034856636,0,-0.023102095,0.227256016,-0.022420417,0.009825139,,76978.39929,,1627660378399290000
1.62766E+18,1.837343826,0,-0.303632743,0.227258907,-0.022435073,0.009828446,,76978.39931,,1627660378399310000
1.62766E+18,1.382166653,0,-0.234503981,0.227261761,-0.022531287,0.009850415,,76978.44323,,1627660378443230000
1.62766E+18,2.014942536,0,-0.144888431,0.227280851,-0.022626628,0.009872067,,76978.44326,,1627660378443260000
1.62766E+18,0.655004725,0,-0.096479299,0.227299519,-0.022723981,0.009894277,,76978.45799,,1627660378457990000
1.62766E+18,1.766208069,0,-0.10360048,0.227318669,-0.022811228,0.00991423,,76978.47708,,1627660378477080000
1.62766E+18,1.557272668,0,-0.177235013,0.227335844,-0.022901808,0.009935058,,76978.51928,,1627660378519280000
1.62766E+18,1.043538014,0,-0.027245241,0.227353791,-0.02302678,0.009964005,,76978.56329,,1627660378563290000
1.62766E+18,1.137690896,0,-0.115799962,0.227378773,-0.023150405,0.009992693,,76978.56333,,1627660378563330000
1.62766E+18,1.557650502,0,-0.231645397,0.227403455,-0.023271287,0.010020885,,76978.56334,,1627660378563340000
1.62766E+18,1.274582464,0,-0.223481493,0.227427697,-0.023391139,0.010048981,,76978.60728,,1627660378607280000
1.62766E+18,1.333057489,0,-0.162668109,0.227451845,-0.023506023,0.010076032,,76978.60732,,1627660378607320000
1.62766E+18,2.015554284,0,-0.210861923,0.227475075,-0.023535909,0.010082852,,76978.61754,,1627660378617540000
1.62766E+18,1.534815557,0,-0.199882059,0.227480771,-0.023562871,0.010089225,,76978.63827,,1627660378638270000
1.62766E+18,1.57907657,0,-0.118669399,0.227486242,-0.023589642,0.010095564,,76978.67935,,1627660378679350000
1.62766E+18,1.349266752,0,-0.037464171,0.227491683,-0.023615752,0.010101751,,76978.72333,,1627660378723330000
1.62766E+18,1.747279049,0,-0.171897263,0.227496993,-0.023641209,0.010107789,,76978.72338,,1627660378723380000
1.62766E+18,1.525753709,0,-0.042861621,0.227502175,-0.02366058,0.010112373,,76978.76732,,1627660378767320000
1.62766E+18,1.433883622,0,-0.309738707,0.227506097,-0.023679345,0.010116831,,76978.76736,,1627660378767360000
1.62766E+18,1.995017102,0,-0.218846969,0.227509922,-0.023697821,0.010121225,,76978.7674,,1627660378767400000
1.62766E+18,2.200111898,0,-0.462199131,0.227513692,-0.023716678,0.010125715,,76978.81135,,1627660378811350000
1.62766E+18,1.407350439,0,-0.240738197,0.227517545,-0.02373384,0.010129798,,76978.81139,,1627660378811390000
1.62766E+18,1.946620499,0,-0.217118781,0.227521045,-0.023777672,0.010140331,,76978.82146,,1627660378821460000
1.62766E+18,1.586791178,0,-0.210959406,0.227530132,-0.023821545,0.010150812,,76978.83766,,1627660378837660000
1.62766E+18,0.724266075,0,-0.085565897,0.227539121,-0.023864661,0.01016113,,76978.88395,,1627660378883950000
1.62766E+18,1.501341638,0,-0.122546072,0.227547967,-0.023906511,0.010171161,,76978.88399,,1627660378883990000
1.62766E+18,0.77413691,0,-0.114718331,0.227556565,-0.023947962,0.010181115,,76978.92728,,1627660378927280000
1.62766E+18,2.708738576,0,-0.246649399,0.227565096,-0.023997341,0.010193019,,76978.92731,,1627660378927310000
1.62766E+18,1.110077765,0,0.012489546,0.227575314,-0.02404554,0.010204635,,76978.97136,,1627660378971360000
1.62766E+18,2.02730879,0,-0.271464862,0.227585264,-0.024093035,0.010216105,,76978.97139,,1627660378971390000
1.62766E+18,1.485166427,0,-0.085394672,0.227595088,-0.024139462,0.010227337,,76979.01924,,1627660379019240000
1.62766E+18,1.717736031,0,-0.308598126,0.227604705,-0.024185068,0.01023839,,76979.01927,,1627660379019270000
1.62766E+18,1.329590962,0,-0.207306835,0.227614169,-0.024105663,0.010218772,,76979.06325,,1627660379063250000
1.62766E+18,1.8094868,0,-0.213353656,0.227597114,-0.024025124,0.01019933,,76979.06328,,1627660379063280000
1.62766E+18,2.348571561,0,-0.364609252,0.227580465,-0.023945899,0.010180265,,76979.06331,,1627660379063310000
1.62766E+18,1.845760497,0,-0.149649582,0.227564132,-0.023868368,0.010161668,,76979.1073,,1627660379107300000
1.62766E+18,0.704986622,0,-0.051514102,0.227548195,-0.023792433,0.01014351,,76979.11471,,1627660379114710000
1.62766E+18,1.272679701,0,-0.161766436,0.227532628,-0.023687953,0.010118526,,76979.15761,,1627660379157610000
1.62766E+18,2.840196645,0,-0.17352964,0.227511141,-0.023652467,0.010110295,,76979.15766,,1627660379157660000
1.62766E+18,1.018386252,0,-0.210824433,0.227504213,-0.02358611,0.010094464,,76979.19928,,1627660379199280000
1.62766E+18,1.807100198,0,-0.085432297,0.227490562,-0.023521573,0.010079206,,76979.1993,,1627660379199300000
1.62766E+18,0.831049449,0,-0.081744501,0.227477467,-0.023457614,0.010064118,,76979.19934,,1627660379199340000
1.62766E+18,2.339461232,0,-0.178957111,0.227464512,-0.023379267,0.010045648,,76979.24328,,1627660379243280000
1.62766E+18,1.334118564,0,-0.255970106,0.227448618,-0.023304345,0.010028091,,76979.24331,,1627660379243310000
1.62766E+18,1.630502144,0,-0.077359277,0.227433536,-0.02322987,0.010010682,,76979.25806,,1627660379258060000
1.62766E+18,0.705449618,0,-0.072214198,0.227418572,-0.023156631,0.009993617,,76979.2789,,1627660379278900000
1.62766E+18,2.20226657,0,-0.33595879,0.2274039,-0.023084926,0.009976961,,76979.31927,,1627660379319270000
1.62766E+18,1.360570518,0,-0.110129896,0.227389574,-0.022981216,0.009952866,,76979.36731,,1627660379367310000
1.62766E+18,1.287086746,0,-0.220730604,0.227368782,-0.022879462,0.009929418,,76979.36735,,1627660379367350000
1.62766E+18,1.354939641,0,-0.164596849,0.227348601,-0.02277906,0.009906377,,76979.36737,,1627660379367370000
1.62766E+18,2.181310834,0,-0.232795938,0.227328758,-0.022670062,0.009881448,,76979.4073,,1627660379407300000
1.62766E+18,1.680828741,0,-0.111247754,0.227307263,-0.022585934,0.009862367,,76979.40733,,1627660379407330000
1.62766E+18,2.826316848,0,-0.231113929,0.227290856,-0.022485091,0.009839464,,76979.41893,,1627660379418930000
1.62766E+18,2.117013078,0,-0.358025591,0.227271076,-0.022385441,0.009816976,,76979.43701,,1627660379437010000
1.62766E+18,2.288923003,0,-0.3380566,0.227251676,-0.022286392,0.009794717,,76979.4793,,1627660379479300000
1.62766E+18,1.789735888,0,-0.070735907,0.227232465,-0.02219205,0.009773614,,76979.47932,,1627660379479320000
1.62766E+18,1.929042129,0,-0.123608408,0.22721425,-0.022099224,0.009752926,,76979.52333,,1627660379523330000
1.62766E+18,1.524566574,0,-0.298727127,0.227196381,-0.022097519,0.009752765,,76979.52336,,1627660379523360000
1.62766E+18,1.212105968,0,-0.190293969,0.227196388,-0.022097553,0.009752772,,76979.56731,,1627660379567310000
1.62766E+18,1.762113178,0,-0.044707393,0.227196394,-0.022097585,0.009752779,,76979.56735,,1627660379567350000
1.62766E+18,1.609105918,0,-0.059519031,0.2271964,-0.02209762,0.009752787,,76979.61129,,1627660379611290000
1.62766E+18,1.058724398,0,-0.11686657,0.227196407,-0.022097648,0.009752794,,76979.61132,,1627660379611320000
1.62766E+18,1.170975842,0,0.051581839,0.227196412,-0.02208011,0.009748852,,76979.65544,,1627660379655440000
1.62766E+18,1.604683513,0,-0.276279179,0.227192978,-0.022062655,0.009744974,,76979.65926,,1627660379659260000
1.62766E+18,1.735584644,0,-0.369111313,0.227189628,-0.022045563,0.00974118,,76979.69976,,1627660379699760000
1.62766E+18,0.647165564,0,-0.051968358,0.227186349,-0.022028848,0.009737472,,76979.6998,,1627660379699800000
1.62766E+18,3.038794846,0,-0.233423898,0.227183145,-0.022012363,0.009733818,,76979.69982,,1627660379699820000
1.62766E+18,1.070029267,0,-0.183515615,0.227179987,-0.021866207,0.009701228,,76979.74325,,1627660379743250000
1.62766E+18,1.645077595,0,-0.11836001,0.227151605,-0.021720688,0.009669299,,76979.74329,,1627660379743290000
1.62766E+18,2.388503467,0,-0.405515844,0.227123988,-0.021578945,0.009638398,,76979.75984,,1627660379759840000
1.62766E+18,2.079744053,0,-0.251915346,0.227097245,-0.021437597,0.00960777,,76979.77927,,1627660379779270000
1.62766E+18,1.308610265,0,-0.084564071,0.227070717,-0.021302418,0.009578674,,76979.82336,,1627660379823360000
1.62766E+18,1.652309711,0,-0.483313269,0.22704551,-0.021248466,0.009567279,,76979.82341,,1627660379823410000
1.62766E+18,0.890806231,0,-0.148008461,0.227035747,-0.021197239,0.009556322,,76979.87145,,1627660379871450000
1.62766E+18,0.864849291,0,0.024586292,0.227026247,-0.021146895,0.009545578,,76979.87149,,1627660379871490000
1.62766E+18,0.875513975,0,0.051411435,0.227016929,-0.021096351,0.009534815,,76979.91531,,1627660379915310000
1.62766E+18,2.11568384,0,0.017140183,0.22700759,-0.021049505,0.009524869,,76979.91535,,1627660379915350000
1.62766E+18,1.480213782,0,-0.042700226,0.226998964,-0.020982457,0.009510618,,76979.95926,,1627660379959260000
1.62766E+18,1.06999018,0,-0.212201612,0.226986567,-0.020916317,0.009496648,,76979.95931,,1627660379959310000
1.62766E+18,0.903300918,0,-0.067814223,0.226974439,-0.020851968,0.009483098,,76980.00335,,1627660380003350000
1.62766E+18,1.159453372,0,-0.261741167,0.226962674,-0.020786738,0.009469398,,76980.00339,,1627660380003390000
1.62766E+18,1.502567998,0,-0.023921674,0.226950773,-0.020726584,0.009456813,,76980.0034,,1627660380003400000
1.62766E+18,0.889756697,0,-0.037415287,0.226939844,-0.020643942,0.009439522,,76980.0473,,1627660380047300000
1.62766E+18,1.427468804,0,-0.007382905,0.226924786,-0.0205626,0.009422616,,76980.04736,,1627660380047360000
1.62766E+18,2.156264772,0,-0.139067736,0.22691009,-0.020482408,0.009406011,,76980.05985,,1627660380059850000
1.62766E+18,2.282865515,0,-0.213505966,0.226895651,-0.020404987,0.009390043,,76980.07642,,1627660380076420000
1.62766E+18,1.54878353,0,-0.036314148,0.226881762,-0.020328286,0.009374277,,76980.12334,,1627660380123340000
1.62766E+18,1.518583749,0,-0.089600641,0.226868043,-0.020114443,0.00933037,,76980.12339,,1627660380123390000
1.62766E+18,1.376772465,0,-0.096141321,0.226829642,-0.019902313,0.009287522,,76980.16733,,1627660380167330000
1.62766E+18,2.350622962,0,-0.334543778,0.22679231,-0.019694782,0.00924603,,76980.16737,,1627660380167370000
1.62766E+18,2.227886923,0,-0.13257834,0.226756131,-0.019490913,0.00920568,,76980.2156,,1627660380215600000
1.62766E+18,2.406224061,0,-0.232764317,0.226720919,-0.019293144,0.009166931,,76980.21563,,1627660380215630000
1.62766E+18,1.313020407,0,-0.113845998,0.22668708,-0.01921265,0.009151454,,76980.26356,,1627660380263560000
1.62766E+18,0.849683858,0,-0.046643969,0.226673682,-0.019135501,0.0091365,,76980.2636,,1627660380263600000
